name;open;high;low;close;volume;marketCap;timestamp
"2781";2.2850903685;2.5088232585;2.0130196624;2.0413309187;681529995.93;243902602.74;"2023-07-31T00:00:00.000Z"
"2781";2.0411772878;2.088448948;1.6645298864;1.7694424843;611256252.79;221144808.97;"2023-08-07T00:00:00.000Z"
"2781";1.769417778;1.8120658257;1.264155094;1.4687763109;480266045.33;185953304.75;"2023-08-14T00:00:00.000Z"
"2781";1.4687731867;1.5228286657;1.2347431825;1.3112689138;325506833.58;166433351.97;"2023-08-21T00:00:00.000Z"
"2781";1.3112934048;1.3719786534;1.0997038503;1.1293278133;546575868.5;145064484.82;"2023-08-28T00:00:00.000Z"
"2781";1.1295701489;1.3815516618;1.025875194;1.0910621707;640885532.97;140450345.71;"2023-09-04T00:00:00.000Z"
"2781";1.0912124117;1.6706724515;0.9757808324;1.2690492311;1057502373.96;165279048.48;"2023-09-11T00:00:00.000Z"
"2781";1.2688391656;1.6629793299;1.2394255095;1.6231797924;918854324.53;211811292.08;"2023-09-18T00:00:00.000Z"
"2781";1.6229116166;1.8878969756;1.5815508497;1.7781874823;949220978.34;234726755.71;"2023-09-25T00:00:00.000Z"
"2781";1.7781010004;1.7969846713;1.4885486947;1.5829845187;489175519.49;209712450.97;"2023-10-02T00:00:00.000Z"
"2781";1.5831123635;1.6463568921;1.43602542;1.5290085039;319600087.63;205153005.41;"2023-10-09T00:00:00.000Z"
"2781";1.5290365955;1.7097763768;1.4118520585;1.6346821572;389124012.31;219761983.15;"2023-10-16T00:00:00.000Z"
"2781";1.6284602501;1.9487027863;1.4886903556;1.80078042;640065136.08;199953510.11;"2023-10-23T00:00:00.000Z"
"2781";1.8006766964;2.0459835711;1.7167340239;1.8270871765;530975432.91;204050034.73;"2023-10-30T00:00:00.000Z"
"2781";1.827040307;2.0847423273;1.6747522375;1.9462086865;604957872.17;221427425.83;"2023-11-06T00:00:00.000Z"
"2781";1.9465520182;2.5678870145;1.835350376;2.4158691365;1674931554.22;276919380.86;"2023-11-13T00:00:00.000Z"
"2781";2.4157148944;2.8645868238;2.1946745435;2.663206725;1451242574.47;311727663.52;"2023-11-20T00:00:00.000Z"
"2781";2.6632029614;2.7685662436;2.3244267442;2.4650521061;827592715.62;291490090.92;"2023-11-27T00:00:00.000Z"
"2781";2.4651936321;2.7305217507;2.3524810313;2.6849699994;896814665.2;325364232.43;"2023-12-04T00:00:00.000Z"
"2781";2.6858483573;4.7011528223;2.3180594793;4.2058517637;2157066963.33;418459057.2;"2023-12-11T00:00:00.000Z"
"2781";4.2058295518;4.3221941062;3.3110714219;3.3689162084;1616846001.11;350606978.28;"2023-12-18T00:00:00.000Z"
"2781";3.3685720981;4.0639855035;3.3669089541;3.6392324842;1131756110.52;385169893.85;"2023-12-25T00:00:00.000Z"
"2781";3.6384647532;3.8983878507;2.6068576787;2.6293895783;1008622499.29;288329293.6;"2024-01-01T00:00:00.000Z"
"2781";2.6292937169;3.1750206966;2.378929121;2.6639749095;847528495.77;295977840.12;"2024-01-08T00:00:00.000Z"
"2781";2.6641273609;2.8493875484;2.3533682217;2.4992878276;487346465.92;290729166.23;"2024-01-15T00:00:00.000Z"
"2781";2.4997521419;2.5152807666;2.0904457214;2.2784461851;466873667.37;271451184.28;"2024-01-22T00:00:00.000Z"
"2781";2.2784344482;2.7448503803;2.1792654911;2.1799182737;558882501.73;270717963.19;"2024-01-29T00:00:00.000Z"
"2781";2.1804377417;2.5949891059;2.1609242622;2.45970236;385739815.64;307008517.08;"2024-02-05T00:00:00.000Z"
"2781";2.459614628;6.3560106066;2.459614628;5.8729043285;2343945823.32;767210929.02;"2024-02-12T00:00:00.000Z"
"2781";5.8761368253;9.3286782442;5.8756860465;8.5476185817;6912512458.81;1158110521.79;"2024-02-19T00:00:00.000Z"
"2781";8.5475490349;9.2197730207;7.0361763086;7.9186988761;5501697932.68;1143274399.36;"2024-02-26T00:00:00.000Z"
"2781";7.9168853308;11.8171275135;5.7918778881;9.5626833415;6455429928.55;1423414519.93;"2024-03-04T00:00:00.000Z"
"2781";9.5627051467;10.8567753833;8.1800327136;9.5974321494;4973126622.27;1475912200.02;"2024-03-11T00:00:00.000Z"
"2781";9.5473022686;9.7957678248;7.2460879561;8.4536584547;3059140628.6;1323998327.58;"2024-03-18T00:00:00.000Z"
"2781";8.4536584547;9.4537592586;8.0641647818;8.2221679918;2302252711.23;1377026447.96;"2024-03-25T00:00:00.000Z"
"2781";8.2221580113;8.2978793036;6.4854085195;7.2076196279;1952618221.4;1285875607.56;"2024-04-01T00:00:00.000Z"
"2781";7.2076196279;7.4614108823;3.8324257456;5.1678694214;2400098099.06;961900886.25;"2024-04-08T00:00:00.000Z"
"2781";5.1452727442;5.853010858;4.4751969103;5.5360922124;2257990208.8;1060211992.27;"2024-04-15T00:00:00.000Z"
"2781";5.5360427607;6.1335354448;4.4347027743;4.707145865;1851761650.12;933573590.04;"2024-04-22T00:00:00.000Z"
"2781";4.707145865;5.8397253674;4.2140886549;5.7459964812;1863312987.69;1167574125.81;"2024-04-29T00:00:00.000Z"
"2781";5.7459927841;6.4993921951;5.2246060378;5.9252530975;2779223325.78;1253962793.11;"2024-05-06T00:00:00.000Z"
"2781";5.9525575551;6.2822105136;4.6251518801;4.7183035349;2963184019.76;1011642193.26;"2024-05-13T00:00:00.000Z"
"2781";4.7009355666;5.2212060974;4.4817794973;4.5597804926;2291056768.83;1016959139.07;"2024-05-20T00:00:00.000Z"
"2781";4.535848804;5.1792393735;4.515801684;4.6810233024;2137872288.88;1066727095.84;"2024-05-27T00:00:00.000Z"
"2781";4.6810233024;5.1025468535;4.087077749;4.2400341468;1943073345.44;1003155294.66;"2024-06-03T00:00:00.000Z"
"2781";4.2396443653;4.4015178398;3.289635824;3.4519831497;1448943426.95;834444023.49;"2024-06-10T00:00:00.000Z"
"2781";3.4522426067;3.4844680962;2.5996039389;2.8173523193;1397535301.36;707095255.43;"2024-06-17T00:00:00.000Z"
"2781";2.8172930595;2.9918533581;2.33689202;2.4628661099;1214727637.59;633306601.97;"2024-06-24T00:00:00.000Z"
"2781";2.4622488133;2.5485565823;1.764506492;1.8764602314;1708814944.94;501908623.57;"2024-07-01T00:00:00.000Z"
"2781";1.876571358;2.0528649128;1.734211568;1.8555221651;1040841800.42;508038692.16;"2024-07-08T00:00:00.000Z"
"2781";1.8560113063;3.2327036097;1.8560113063;2.571121842;2963772054.89;727670099.34;"2024-07-15T00:00:00.000Z"
"2781";2.571121842;2.624623692;2.0127757352;2.3477740853;1424574655.73;702101342.91;"2024-07-22T00:00:00.000Z"
"2781";2.3477740853;2.4278285359;1.5631712222;1.6392951442;953648648.01;518937008.18;"2024-07-29T00:00:00.000Z"
"2781";1.6392951442;1.8872563199;1.3622569912;1.6016779718;1238934862.11;538925450.05;"2024-08-05T00:00:00.000Z"
"2781";1.6016779718;1.7434152066;1.4363984699;1.5144016717;629629363.13;540800246.54;"2024-08-12T00:00:00.000Z"
"2781";1.5143538928;1.9733108473;1.4219178323;1.8786401108;0;0;"2024-08-19T00:00:00Z"
