name;open;high;low;close;volume;marketCap;timestamp
"2781";3.8657204431;4.6443582533;3.8632836117;4.0055153543;535015.81;43836723.17;"2024-01-08T00:00:00.000Z"
"2781";4.0055153543;4.0488361825;3.2418261294;3.7609284131;2041434.81;41163721.62;"2024-01-15T00:00:00.000Z"
"2781";3.7609284131;4.7283827789;3.5849928168;4.661561579;2106646.83;51025915.28;"2024-01-22T00:00:00.000Z"
"2781";4.661561579;5.1434965158;4.3070053196;5.1321072817;2339841.79;56181701.16;"2024-01-29T00:00:00.000Z"
"2781";5.1321072817;5.1415711424;4.307032658;4.8339115685;1440696.77;52922184.74;"2024-02-05T00:00:00.000Z"
"2781";4.8339115685;6.764351399;3.5092675509;6.5151256469;35826.93;71331936.66;"2024-02-12T00:00:00.000Z"
"2781";6.5151256469;7.90497775;6.4900536573;7.5055220829;19967.26;82179225.27;"2024-02-19T00:00:00.000Z"
"2781";7.5055220829;10.5285197784;7.4069811994;9.5156445111;18900.54;104193187.29;"2024-02-26T00:00:00.000Z"
"2781";9.5156445111;10.7992298283;8.1688437026;10.6691750513;13178.14;116829277.98;"2024-03-04T00:00:00.000Z"
"2781";10.6691750513;10.8042962276;8.3179004657;8.58022361;6953.9;93959224.37;"2024-03-11T00:00:00.000Z"
"2781";8.58022361;11.9713043708;3.4183004487;11.8058420856;14224.74;129287823.31;"2024-03-18T00:00:00.000Z"
"2781";11.8058420856;12.9020579448;10.500471552;11.867684556;12596.79;129971073;"2024-03-25T00:00:00.000Z"
"2781";11.867684556;34.4066404131;6.9350767809;13.8371951561;26349.98;151547493.66;"2024-04-01T00:00:00.000Z"
"2781";13.8371951561;15.2407179596;12.560880583;13.7430591222;16345.69;150523396.23;"2024-04-08T00:00:00.000Z"
"2781";13.7430591222;15.557757789;13.5771184676;14.5827848741;19775.21;159727972.73;"2024-04-15T00:00:00.000Z"
"2781";14.5827848741;17.4460486459;14.4384390809;16.8977662083;27657.64;185092896.24;"2024-04-22T00:00:00.000Z"
"2781";16.8977662083;17.5525825122;14.7182228722;16.589153413;14628.13;181720767.58;"2024-04-29T00:00:00.000Z"
"2781";16.589153413;17.4698378559;14.9228179896;15.3584634461;15008.41;168247257.49;"2024-05-06T00:00:00.000Z"
"2781";15.3584634461;16.7501691864;14.6697107693;16.4355994764;13086.38;180055202.26;"2024-05-13T00:00:00.000Z"
"2781";16.4355994764;18.5560858706;16.1340658959;17.8692243158;18034.02;195769837.74;"2024-05-20T00:00:00.000Z"
"2781";17.8692243158;18.1013242019;16.6884388858;16.7937862413;14360.92;183996083.46;"2024-05-27T00:00:00.000Z"
"2781";16.7937862413;19.2601512485;16.75885588;18.0664406415;32971.06;197948608.25;"2024-06-03T00:00:00.000Z"
"2781";18.0664406415;18.4797985755;17.0236267065;17.4611327856;12961.48;191325193.26;"2024-06-10T00:00:00.000Z"
"2781";17.4611327856;17.7788993492;16.1301332336;16.1301332336;15865.19;176749240.89;"2024-06-17T00:00:00.000Z"
"2781";16.1301332336;18.9060085537;15.0969249777;18.7075177115;19047.12;205000860.09;"2024-06-24T00:00:00.000Z"
"2781";18.7075177115;18.984815785;15.2541073059;15.7370848538;21176.19;172458147.7;"2024-07-01T00:00:00.000Z"
"2781";15.7370848538;18.5075445746;15.1908142754;16.930283719;22341.24;185542559.31;"2024-07-08T00:00:00.000Z"
"2781";16.930283719;19.7685977445;16.7633350806;19.2632975376;17506.17;211120222.22;"2024-07-15T00:00:00.000Z"
"2781";19.2632975376;20.8029217332;18.7676137034;20.4383992759;33148.51;224009286.23;"2024-07-22T00:00:00.000Z"
"2781";20.4383992759;21.083519652;17.0222506238;17.1641690029;20099.35;188131635.15;"2024-07-29T00:00:00.000Z"
"2781";17.1641690029;18.9298747825;14.5019777082;17.760990449;17958.67;194682138.95;"2024-08-05T00:00:00.000Z"
"2781";17.760990449;18.9215392431;16.6579919158;16.9405485052;15498.72;185697624.02;"2024-08-12T00:00:00.000Z"
"2781";16.8937514098;19.8710215501;16.3932833465;19.8355482791;0;0;"2024-08-19T00:00:00Z"
