name;open;high;low;close;volume;marketCap;timestamp
"2781";0.2212462512;0.2307591212;0.1774969483;0.1995559307;122607050.21;0;"2024-01-19T00:00:00.000Z"
"2781";0.1995559307;0.2216328524;0.1877860421;0.2055219271;91138240.35;0;"2024-01-20T00:00:00.000Z"
"2781";0.2055174673;0.2932913185;0.1951419158;0.2815757504;192576704.02;0;"2024-01-21T00:00:00.000Z"
"2781";0.2817356496;0.3103010011;0.2440149248;0.2440149248;254446023.74;333324790.21;"2024-01-22T00:00:00.000Z"
"2781";0.2438123288;0.2619074348;0.2008760759;0.2494999455;196908333.91;340931554.4;"2024-01-23T00:00:00.000Z"
"2781";0.2498426545;0.2565600847;0.2310253151;0.256392668;172729587.93;352705904;"2024-01-24T00:00:00.000Z"
"2781";0.256471993;0.264438182;0.2156079243;0.22333837;142816341.99;307328859.95;"2024-01-25T00:00:00.000Z"
"2781";0.2234397228;0.2385718402;0.2088315674;0.2271130552;150484604.56;312670476.52;"2024-01-26T00:00:00.000Z"
"2781";0.2271230581;0.2761108684;0.2217952946;0.2637383232;138273228.8;363729522.36;"2024-01-27T00:00:00.000Z"
"2781";0.2636863749;0.2926427518;0.2493317805;0.2568729158;154934184.8;354299743.11;"2024-01-28T00:00:00.000Z"
"2781";0.2565481548;0.2793242239;0.2443098919;0.2675905866;152933547.77;369430883.59;"2024-01-29T00:00:00.000Z"
"2781";0.2675905866;0.2732792235;0.2386692024;0.2396984711;128042952;331335554.39;"2024-01-30T00:00:00.000Z"
"2781";0.2397809651;0.2401171325;0.212163335;0.2152440553;145206905.28;298620513.58;"2024-01-31T00:00:00.000Z"
"2781";0.2154952921;0.2193848022;0.1995027763;0.2090661198;121397777.8;288673351.2;"2024-02-01T00:00:00.000Z"
"2781";0.2091316863;0.2266111602;0.2049359606;0.2215736914;102489928.95;306194115.65;"2024-02-02T00:00:00.000Z"
"2781";0.2213784619;0.2229596974;0.2065078779;0.2076250079;73486607.33;286936343.64;"2024-02-03T00:00:00.000Z"
"2781";0.2074189086;0.2173776791;0.2013455434;0.2068646689;65914719.71;285971728.72;"2024-02-04T00:00:00.000Z"
"2781";0.2069567653;0.2297452314;0.2035844485;0.2132126782;74565523.41;294758912.16;"2024-02-05T00:00:00.000Z"
"2781";0.2130870236;0.2351994405;0.2103422942;0.2232890603;106580448.28;308707960.88;"2024-02-06T00:00:00.000Z"
"2781";0.2232707463;0.2433958985;0.2190582076;0.2410946458;105828067.99;333353685.7;"2024-02-07T00:00:00.000Z"
"2781";0.2413214657;0.248431563;0.2274099588;0.2285270583;82475957.81;315988111.92;"2024-02-08T00:00:00.000Z"
