name;open;high;low;close;volume;marketCap;timestamp
"2781";0.00031238984749;0.00032168812526;0.00013937126581;0.00014794142463;5463427.4;29070506.8;"2019-09-01T00:00:00.000Z"
"2781";0.00014790037904;0.00023528454873;0.00011996327072;0.00019683921857;6899047.48;38678928.88;"2019-10-01T00:00:00.000Z"
"2781";0.0001972803322;0.00021126891672;0.00009839446381;0.0001063958623;1236009.35;20906799.06;"2019-11-01T00:00:00.000Z"
"2781";0.00010643224084;0.0001102248467;0.00009045069836;0.00009221349677;7711058.53;18119962.62;"2019-12-01T00:00:00.000Z"
"2781";0.00009226249203;0.000117143513;0.00008734532724;0.00010984267131;3635795.19;21584097.43;"2020-01-01T00:00:00.000Z"
"2781";0.00010967041732;0.00014323434467;0.00008734957229;0.00009474665937;934201.06;18617729.36;"2020-02-01T00:00:00.000Z"
"2781";0.00009479784664;0.00010521023896;0.00004145213537;0.00008552748459;1305568.3;16806160.47;"2020-03-01T00:00:00.000Z"
"2781";0.00008552748459;0.00009286797968;0.0000792696688;0.00008669080168;1937707.76;17034752.41;"2020-04-01T00:00:00.000Z"
"2781";0.00008669080168;0.00009303526402;0.00006869976046;0.0000843748309;2142676.8;16579663.88;"2020-05-01T00:00:00.000Z"
"2781";0.00008445690485;0.00009159051493;0.00007053617884;0.00007107062285;1592067.53;22288285.43;"2020-06-01T00:00:00.000Z"
"2781";0.0000710792822;0.00008589012413;0.00007045579526;0.00007976437895;1662936.15;25014713.16;"2020-07-01T00:00:00.000Z"
"2781";0.00011699;0.00014135;0.00000107;0.0001216;46421502.02;38134680.69;"2020-08-01T00:00:00.000Z"
"2781";0.00012134;0.00015745;0.00007833;0.00008747;75976307.17;27430616.89;"2020-09-01T00:00:00.000Z"
"2781";0.00008748;0.00008852;0.00007502;0.0000829;79226769.16;25999629.91;"2020-10-01T00:00:00.000Z"
"2781";0.0000829;0.0001114;0.00007624;0.00007978;88791302.87;25020709.05;"2020-11-01T00:00:00.000Z"
"2781";0.0000798;0.00009098;0.00005622;0.00005877;73848811.15;18431616.53;"2020-12-01T00:00:00.000Z"
"2781";0.00005879;0.00014021;0.00005821;0.00010577;414743278.15;33169158.61;"2021-01-01T00:00:00.000Z"
"2781";0.00010574;0.00031179;0.00010415;0.00019918;596922943.45;62462853.6;"2021-02-01T00:00:00.000Z"
"2781";0.00019922;0.00068136;0.00019564;0.0006501;2937406034.34;203876996.5;"2021-03-01T00:00:00.000Z"
"2781";0.00065081;0.00296486;0.00052963;0.00136525;28245627370.21;428154233.75;"2021-04-01T00:00:00.000Z"
"2781";0.00136633;0.00149397;0.00035958;0.0005312;4390203348.94;166588237.58;"2021-05-01T00:00:00.000Z"
"2781";0.00053026;0.00058179;0.00028455;0.00041699;1338046246.19;319542924.13;"2021-06-01T00:00:00.000Z"
"2781";0.00041679;0.00041713;0.00026608;0.00035885;1526593415.37;274989959.76;"2021-07-01T00:00:00.000Z"
"2781";0.00035805;0.00083332;0.00033929;0.00062522;4072505626.88;479105593.79;"2021-08-01T00:00:00.000Z"
"2781";0.00062478;0.0007164;0.00037864334949;0.00040747143787;1987692695.99;312245362.85;"2021-09-01T00:00:00.000Z"
"2781";0.00040746329604;0.00098511580278;0.00040202693089;0.00080306299123;5900695552.18;615266710.73;"2021-10-01T00:00:00.000Z"
"2781";0.00079552131569;0.00108914188427;0.00063354564742;0.00068517052978;6719821775.04;658954055.36;"2021-11-01T00:00:00.000Z"
"2781";0.00068383456921;0.00074386448488;0.00042412612238;0.00045445597484;11500785387.05;437067262.22;"2021-12-01T00:00:00.000Z"
