name;open;high;low;close;volume;marketCap;timestamp
"2781";2.134799702;2.2301917729;1.6762461554;1.7206818334;202087205.1;0;"2024-04-29T00:00:00.000Z"
"2781";1.7207528175;1.8416022681;1.6388360853;1.8290833312;114493409.4;0;"2024-05-06T00:00:00.000Z"
"2781";1.8297228723;2.5312966873;1.7860147241;2.2184083013;171292935.43;0;"2024-05-13T00:00:00.000Z"
"2781";2.2189650716;2.4954349548;2.1501395853;2.1763517176;158124992.65;161314712.97;"2024-05-20T00:00:00.000Z"
"2781";2.1763517176;2.4071870861;2.0347113656;2.0811124406;149654604.01;888250102.08;"2024-05-27T00:00:00.000Z"
"2781";2.0811135401;2.0855671874;1.6978853037;1.7818900638;131701076.47;760537489.57;"2024-06-03T00:00:00.000Z"
"2781";1.7819196183;1.7907971656;1.5292826759;1.5958252393;119733764.41;681122222.93;"2024-06-10T00:00:00.000Z"
"2781";1.5957013771;1.5965995939;1.2258991373;1.431654937;110073202.76;611051867.79;"2024-06-17T00:00:00.000Z"
"2781";1.4321571064;1.51407425;1.3037102831;1.4467440426;155183409.1;617492125.11;"2024-06-24T00:00:00.000Z"
"2781";1.4466048771;1.4475943407;1.2060632181;1.3560813613;113277628.79;578795928.59;"2024-07-01T00:00:00.000Z"
"2781";1.3527884746;1.5048839458;1.3049276;1.3939390545;101606541.43;594954161.66;"2024-07-08T00:00:00.000Z"
"2781";1.3939423677;1.5029889803;1.2996465384;1.3281369479;93007401.4;566858344.63;"2024-07-15T00:00:00.000Z"
"2781";1.3281123755;1.3331229377;1.0905801665;1.097433189;83598517.25;468400997.06;"2024-07-22T00:00:00.000Z"
"2781";1.097433189;1.1307411931;0.8546173029;0.8549988579;75646612.82;396512533.83;"2024-07-29T00:00:00.000Z"
"2781";0.8549988579;0.8584585532;0.6167196244;0.7097776153;70216128.65;329165025.3;"2024-08-05T00:00:00.000Z"
"2781";0.7097776153;0.8992814545;0.6639932864;0.6666259992;46074545.67;311442462.41;"2024-08-12T00:00:00.000Z"
"2781";0.7186819321;0.8901173701;0.69528679;0.8483604706;0;0;"2024-08-19T00:00:00Z"
